Season,Week,Name,Fan_Vote_Mean,Fan_Vote_Std,Judge_Score,Result,Method,Judge_Save_Rule
18,8,Danica McKellar,0.003015727401769779,0.00988443764061358,38.0,Eliminated,percent,False
18,8,James Maslow,0.2621332502999307,0.1511896066434777,36.0,Safe,percent,False
18,8,Candace Cameron Bure,0.18754352877560126,0.13443137183773823,36.0,Safe,percent,False
18,8,Charlie White,0.14789594638075326,0.10320910865557212,40.0,Safe,percent,False
18,8,Amy Purdy,0.014489958895777713,0.03892551264352538,40.0,Safe,percent,False
18,8,Meryl Davis,0.3849215882461663,0.1663909382569087,36.0,Safe,percent,False
18,9,James Maslow,0.41285575620766024,0.2185870816741927,38.0,Safe,percent,False
18,9,Candace Cameron Bure,0.24735622009265668,0.17322521647183967,36.0,Safe,percent,False
18,9,Charlie White,0.01795414867801907,0.023249562481374327,38.0,Eliminated,percent,False
18,9,Amy Purdy,0.08558001272611261,0.080088789592143,39.0,Safe,percent,False
18,9,Meryl Davis,0.23625386229555223,0.15572781281977177,40.0,Safe,percent,False
18,10,James Maslow,0.047578018007515606,0.037890818071165934,29.0,Eliminated,percent,False
18,10,Candace Cameron Bure,0.5165374880507824,0.145973274046138,25.9998,Safe,percent,False
18,10,Amy Purdy,0.10742871587450226,0.06187383643382065,29.666600000000003,Safe,percent,False
18,10,Meryl Davis,0.3284557780671991,0.13603237872640564,30.0,Safe,percent,False
19,1,Antonio Sabato Jr.,0.08260825073199911,0.08034301037555693,25.0,Safe,percent,False
19,1,Jonathan Bennett,0.08769950617146653,0.08528891802012496,30.0,Safe,percent,False
19,1,Lea Thompson,0.08357114249477356,0.08443880620046335,32.0,Safe,percent,False
19,1,Janel Parrish,0.08273366215812311,0.08256716753067318,29.0,Safe,percent,False
19,1,Alfonso Ribeiro,0.07853195584602779,0.08196663392624293,36.0,Safe,percent,False
19,1,Lolo Jones,0.006629533339462098,0.007395479072782799,22.0,Eliminated,percent,False
19,1,Randy Couture,0.07892383325083564,0.082157613104278,31.0,Safe,percent,False
19,1,Tommy Chong,0.07687625264292797,0.0821991765068266,27.0,Safe,percent,False
19,1,Betsey Johnson,0.096765406723869,0.07707357302448485,20.0,Safe,percent,False
19,1,Michael Waltrip,0.08110639388088839,0.08176143807761697,25.0,Safe,percent,False
19,1,Tavis Smiley,0.08163120679679858,0.08288194405985899,29.0,Safe,percent,False
19,1,Bethany Mota,0.08405389636482176,0.08427187751549298,32.0,Safe,percent,False
19,1,Sadie Robertson,0.07886895959800506,0.07554189427356292,34.0,Safe,percent,False
19,2,Antonio Sabato Jr.,0.08942090421800993,0.10474992375793206,31.0,Safe,percent,False
19,2,Jonathan Bennett,0.08567836761707485,0.09703770359542575,30.0,Safe,percent,False
19,2,Lea Thompson,0.08335038233835701,0.08650735376693626,35.0,Safe,percent,False
19,2,Janel Parrish,0.08986976431307647,0.09293885740598093,34.0,Safe,percent,False
19,2,Alfonso Ribeiro,0.08259226197354957,0.09594070411359285,32.0,Safe,percent,False
19,2,Randy Couture,0.08544877031700823,0.07889055103054052,28.0,Safe,percent,False
19,2,Tommy Chong,0.09055755470501473,0.08586986132225033,28.0,Safe,percent,False
19,2,Betsey Johnson,0.10368995548595161,0.09428579759131085,28.0,Safe,percent,False
19,2,Michael Waltrip,0.12816518152497702,0.10837201215658918,24.0,Safe,percent,False
19,2,Tavis Smiley,0.0025514799781122285,0.004310350228886571,28.0,Eliminated,percent,False
19,2,Bethany Mota,0.075085910380179,0.0852761196411244,33.0,Safe,percent,False
19,2,Sadie Robertson,0.08358946714868819,0.09132109000702178,31.0,Safe,percent,False
19,3,Antonio Sabato Jr.,0.11673995864389072,0.13138522686790607,29.0,Safe,percent,False
19,3,Jonathan Bennett,0.0822543845699802,0.1065920383117959,32.0,Safe,percent,False
19,3,Lea Thompson,0.1109186545757358,0.10634814008206184,31.0,Safe,percent,False
19,3,Janel Parrish,0.0925735581766567,0.09927608145000898,40.0,Safe,percent,False
19,3,Alfonso Ribeiro,0.08365223263521403,0.09983405424502406,32.0,Safe,percent,False
19,3,Randy Couture,0.005191717810067937,0.0067267702460070905,26.0,Eliminated,percent,False
19,3,Tommy Chong,0.09861252377751284,0.0878184156591955,34.0,Safe,percent,False
19,3,Betsey Johnson,0.09590089237527319,0.09977771005329499,29.0,Safe,percent,False
19,3,Michael Waltrip,0.1399942110434166,0.10599978826123825,28.0,Safe,percent,False
19,3,Bethany Mota,0.07492601804482564,0.10579701515858381,40.0,Safe,percent,False
19,3,Sadie Robertson,0.09923584834742546,0.11565198689880345,32.0,Safe,percent,False
19,4,Antonio Sabato Jr.,0.10693115720984403,0.10059220292179429,29.0,Safe,percent,False
19,4,Jonathan Bennett,0.15567987348918333,0.13381378227845736,24.0,Safe,percent,False
19,4,Lea Thompson,0.15106129300181692,0.14600382786018504,39.0,Safe,percent,False
19,4,Janel Parrish,0.07243554368348006,0.09576622063231822,36.0,Safe,percent,False
19,4,Alfonso Ribeiro,0.039668329238487794,0.05878497765861686,40.0,Safe,percent,False
19,4,Tommy Chong,0.15444989143195012,0.12098608490264755,28.0,Safe,percent,False
19,4,Betsey Johnson,0.006095802592139473,0.007153945873363201,29.0,Eliminated,percent,False
19,4,Michael Waltrip,0.130394661220686,0.0971145163382577,25.0,Safe,percent,False
19,4,Bethany Mota,0.06702232304520057,0.10809117837201017,33.0,Safe,percent,False
19,4,Sadie Robertson,0.11626112508721105,0.12216441198287152,37.0,Safe,percent,False
19,5,Antonio Sabato Jr.,0.10769291830632834,0.1083288748962065,28.0,Safe,percent,False
19,5,Jonathan Bennett,0.15599655834995654,0.14090587965925097,24.0,Safe,percent,False
19,5,Lea Thompson,0.15105497880279337,0.1537824595644245,34.0,Safe,percent,False
19,5,Janel Parrish,0.07261186549341352,0.1028280654321668,33.0,Safe,percent,False
19,5,Alfonso Ribeiro,0.03986231341634183,0.06419951914381133,34.0,Safe,percent,False
19,5,Tommy Chong,0.15522585264129726,0.1293954235901911,23.0,Safe,percent,False
19,5,Michael Waltrip,0.133509880161433,0.11053257395282036,20.0,Safe,percent,False
19,5,Bethany Mota,0.06732123716381624,0.11180978574509934,32.0,Safe,percent,False
19,5,Sadie Robertson,0.1167243956646193,0.12933911598706324,36.0,Safe,percent,False
19,6,Antonio Sabato Jr.,0.07334503786730344,0.06622852468319064,28.0,Safe,percent,False
19,6,Jonathan Bennett,0.0047558513463138745,0.005230300708855227,32.0,Eliminated,percent,False
19,6,Lea Thompson,0.28834149219641764,0.15679192398441594,32.0,Safe,percent,False
19,6,Janel Parrish,0.09879577979631171,0.09875571451869315,33.0,Safe,percent,False
19,6,Alfonso Ribeiro,0.015262549211386046,0.0407657265651008,39.0,Safe,percent,False
19,6,Tommy Chong,0.2598734417028288,0.13819058646095153,28.0,Safe,percent,False
19,6,Michael Waltrip,0.11176008292059118,0.08009961124873745,30.0,Safe,percent,False
19,6,Bethany Mota,0.023164457428703936,0.051155683793541594,36.0,Safe,percent,False
19,6,Sadie Robertson,0.12470130753014555,0.1278937425342213,35.0,Safe,percent,False
19,7,Antonio Sabato Jr.,0.010065922528833801,0.007940997683423521,29.5,Eliminated,percent,False
19,7,Lea Thompson,0.2563275298169084,0.17296072981573907,35.0,Safe,percent,False
19,7,Janel Parrish,0.07017011802409613,0.065306493364733,33.5,Safe,percent,False
19,7,Alfonso Ribeiro,0.02052892077963189,0.054095297043971355,34.0,Safe,percent,False
19,7,Tommy Chong,0.3030448971824633,0.14846050427583277,30.0,Safe,percent,False
19,7,Michael Waltrip,0.16303166016888707,0.10703089721891057,28.0,Safe,percent,False
19,7,Bethany Mota,0.021141316764885464,0.061382549925722826,37.5,Safe,percent,False
19,7,Sadie Robertson,0.1556896347342917,0.11743042135072869,31.0,Safe,percent,False
19,8,Lea Thompson,0.37721854168993596,0.1888111272176484,32.0,Safe,percent,False
19,8,Janel Parrish,0.07323419908444029,0.07476110913754122,43.0,Safe,percent,False
19,8,Alfonso Ribeiro,0.010007752676645063,0.03833757667315938,41.0,Safe,percent,False
19,8,Tommy Chong,0.36193731857287187,0.15447678911240903,29.0,Safe,percent,False
19,8,Michael Waltrip,0.03442994678486766,0.017988813781503615,25.0,Eliminated,percent,False
19,8,Bethany Mota,0.006424852372831925,0.02861021232504323,40.0,Safe,percent,False
19,8,Sadie Robertson,0.13674738881840734,0.1403787911993347,38.0,Safe,percent,False
19,9,Lea Thompson,0.016290139816842707,0.01644287341492177,35.0,Eliminated,percent,False
19,9,Janel Parrish,0.07146499002612663,0.066282515115968,38.5,Safe,percent,False
19,9,Alfonso Ribeiro,0.11878438773221126,0.10616540120437458,38.5,Safe,percent,False
19,9,Tommy Chong,0.5576824872825964,0.1497633744346506,28.5,Safe,percent,False
19,9,Bethany Mota,0.022242485040179907,0.023168700910738572,37.0,Safe,percent,False
19,9,Sadie Robertson,0.2135355101020397,0.09137990062447214,36.5,Safe,percent,False
19,10,Janel Parrish,0.19383583369306745,0.06120556457189956,39.0,Safe,percent,False
19,10,Alfonso Ribeiro,0.2555799793843549,0.10106569238275581,37.5,Safe,percent,False
19,10,Tommy Chong,0.13765864889099594,0.025952067907147713,31.0,Eliminated,percent,False
19,10,Bethany Mota,0.1297072354987692,0.025931685656954525,38.0,Safe,percent,False
19,10,Sadie Robertson,0.2832183025328113,0.06641307626661688,37.0,Safe,percent,False
19,11,Janel Parrish,0.24489508328980983,0.07696429284189306,38.99980000000001,Safe,percent,False
19,11,Alfonso Ribeiro,0.29792908953977376,0.11742931227766122,40.0,Safe,percent,False
19,11,Bethany Mota,0.12472539226839703,0.04387011460235029,38.0,Eliminated,percent,False
19,11,Sadie Robertson,0.33245043490201925,0.09586600572550553,39.333200000000005,Safe,percent,False
20,1,Suzanne Somers,0.0818035936943399,0.08164546235905616,25.0,Safe,percent,False
20,1,Willow Shields,0.08368315592683144,0.08488571239744755,25.0,Safe,percent,False
20,1,Riker Lynch,0.08322218006176094,0.08440586356546788,31.0,Safe,percent,False
20,1,Rumer Willis,0.0820411914321363,0.08291292520281127,32.0,Safe,percent,False
20,1,Nastia Liukin,0.08161586174032245,0.08266995605202028,30.0,Safe,percent,False
20,1,Michael Sam,0.0831714831298465,0.08383229407413272,26.0,Safe,percent,False
20,1,Robert Herjavec,0.08145121260602087,0.08455461619153297,28.0,Safe,percent,False
20,1,Charlotte McKinney,0.08379315649548835,0.08328788353016839,22.0,Safe,percent,False
20,1,Noah Galloway,0.08594338265900785,0.08754226610569082,26.0,Safe,percent,False
20,1,Redfoo,0.08655726888980894,0.08948160316078611,22.0,Safe,percent,False
20,1,Patti LaBelle,0.08226964464967475,0.08497258354049053,25.0,Safe,percent,False
20,1,Chris Soules,0.08444786871476058,0.08890506443327388,26.0,Safe,percent,False
20,2,Suzanne Somers,0.09410909516317485,0.06616095182265441,28.0,Safe,percent,False
20,2,Willow Shields,0.08238233933196996,0.08403725233159534,32.0,Safe,percent,False
20,2,Riker Lynch,0.10275276573568846,0.09902427660227552,32.0,Safe,percent,False
20,2,Rumer Willis,0.05453415927035081,0.059602468204632095,32.0,Safe,percent,False
20,2,Nastia Liukin,0.07542603412378682,0.0777947373580259,34.0,Safe,percent,False
20,2,Michael Sam,0.08845600272410394,0.06646396690142424,28.0,Safe,percent,False
20,2,Robert Herjavec,0.08545024646352688,0.06736678040012783,28.0,Safe,percent,False
20,2,Charlotte McKinney,0.10297066668694066,0.07982405595024539,26.0,Safe,percent,False
20,2,Noah Galloway,0.1041932378760077,0.07395733488086106,27.0,Safe,percent,False
20,2,Redfoo,0.001148434628314613,0.002259883584475315,31.0,Eliminated,percent,False
20,2,Patti LaBelle,0.0821353838933091,0.0824581037549065,28.0,Safe,percent,False
20,2,Chris Soules,0.12644163410282572,0.08241478846206646,21.0,Safe,percent,False
20,3,Suzanne Somers,0.12621623623923997,0.08036522533697085,25.0,Safe,percent,False
20,3,Willow Shields,0.1029861597181165,0.09324114478507485,32.0,Safe,percent,False
20,3,Riker Lynch,0.11857170902629324,0.12053425910457244,34.0,Safe,percent,False
20,3,Rumer Willis,0.06422597739989047,0.07278989994166658,33.0,Safe,percent,False
20,3,Nastia Liukin,0.052636688436114756,0.07926314099771095,34.0,Safe,percent,False
20,3,Michael Sam,0.10944342907401552,0.09189092346223929,24.0,Safe,percent,False
20,3,Robert Herjavec,0.07811268390779032,0.061960237776603824,29.0,Safe,percent,False
20,3,Charlotte McKinney,0.016440618895488313,0.010968694195047696,22.0,Eliminated,percent,False
20,3,Noah Galloway,0.1187407955457919,0.09050561541671553,30.0,Safe,percent,False
20,3,Patti LaBelle,0.09492257051700766,0.07531445384753854,22.0,Safe,percent,False
20,3,Chris Soules,0.11770313124025081,0.10025884621084465,28.0,Safe,percent,False
20,4,Suzanne Somers,0.11675046025079851,0.07700330428012406,28.0,Safe,percent,False
20,4,Willow Shields,0.1073922350995102,0.07393487584719123,39.0,Safe,percent,False
20,4,Riker Lynch,0.11643326921454344,0.10782282707041613,34.0,Safe,percent,False
20,4,Rumer Willis,0.08257376903886209,0.09529771799806688,35.0,Safe,percent,False
20,4,Nastia Liukin,0.060733830661810644,0.07407827912306612,36.0,Safe,percent,False
20,4,Michael Sam,0.007680651085875147,0.007578666758691291,30.0,Eliminated,percent,False
20,4,Robert Herjavec,0.11536737901843422,0.08943155749489141,34.0,Safe,percent,False
20,4,Noah Galloway,0.12156663839517441,0.09570873605378483,32.0,Safe,percent,False
20,4,Patti LaBelle,0.07164552166290429,0.07160737647451376,30.0,Safe,percent,False
20,4,Chris Soules,0.19985624557208584,0.1440350333037153,27.0,Safe,percent,False
20,5,Suzanne Somers,0.014913215383236022,0.011654183881733898,28.0,Eliminated,percent,False
20,5,Willow Shields,0.12091993921909916,0.08965675585801636,34.0,Safe,percent,False
20,5,Riker Lynch,0.13653565761167927,0.12086649134177506,38.0,Safe,percent,False
20,5,Rumer Willis,0.0841196364555197,0.09559640470640528,39.0,Safe,percent,False
20,5,Nastia Liukin,0.08090018322168674,0.0890147871482209,38.0,Safe,percent,False
20,5,Robert Herjavec,0.12877844801218613,0.09311764670155345,24.0,Safe,percent,False
20,5,Noah Galloway,0.14224604167572863,0.090727436338974,28.0,Safe,percent,False
20,5,Patti LaBelle,0.11062845836296545,0.10269885521794386,27.0,Safe,percent,False
20,5,Chris Soules,0.18095842005790047,0.12273659118734027,27.0,Safe,percent,False
20,6,Willow Shields,0.2056718126225,0.09455343706374279,36.5,Safe,percent,False
20,6,Riker Lynch,0.13044914771951058,0.08729573776420521,38.0,Safe,percent,False
20,6,Rumer Willis,0.1256861484490593,0.08348990931984913,35.5,Safe,percent,False
20,6,Nastia Liukin,0.07191246317637047,0.06965024226296768,36.5,Safe,percent,False
20,6,Robert Herjavec,0.1032936357172263,0.08263945202757203,33.5,Safe,percent,False
20,6,Noah Galloway,0.1553627108582853,0.10336267801480337,34.0,Safe,percent,False
20,6,Patti LaBelle,0.0164326868230425,0.014876318546800474,34.0,Eliminated,percent,False
20,6,Chris Soules,0.19119139463400417,0.13705579500953394,35.0,Safe,percent,False
20,7,Willow Shields,0.033457778774006255,0.017667355846817383,39.0,Eliminated,percent,False
20,7,Riker Lynch,0.20990384071227244,0.11884977041512522,37.0,Safe,percent,False
20,7,Rumer Willis,0.16780226015245245,0.07279488598182567,37.0,Safe,percent,False
20,7,Nastia Liukin,0.0659526099917172,0.030054090313979497,41.0,Safe,percent,False
20,7,Robert Herjavec,0.1428734496106233,0.047326609593222144,31.0,Safe,percent,False
20,7,Noah Galloway,0.15699209712140683,0.08702170025745962,38.0,Safe,percent,False
20,7,Chris Soules,0.22301796363752383,0.13015338512700836,31.0,Safe,percent,False
20,8,Riker Lynch,0.2214904787999671,0.127191951776685,39.0,Safe,percent,False
20,8,Rumer Willis,0.17759356810162627,0.07811329134595119,40.0,Safe,percent,False
20,8,Nastia Liukin,0.09001261144080604,0.05003492176644502,38.0,Safe,percent,False
20,8,Robert Herjavec,0.0697776432677376,0.03059644276711458,31.0,Eliminated,percent,False
20,8,Noah Galloway,0.1759371313670275,0.09022579543119975,31.5,Safe,percent,False
20,8,Chris Soules,0.265188567022835,0.13570620128012742,32.0,Eliminated,percent,False
20,9,Riker Lynch,0.3637883131558903,0.15645835049015167,40.0,Safe,percent,False
20,9,Rumer Willis,0.2786046187551229,0.12212533848945407,39.0,Safe,percent,False
20,9,Nastia Liukin,0.08166853901677885,0.05186889148734915,40.0,Eliminated,percent,False
20,9,Noah Galloway,0.27593852907220784,0.11641007130494273,38.0,Safe,percent,False
20,10,Riker Lynch,0.3932041194290626,0.17185073559677774,40.0,Safe,percent,False
20,10,Rumer Willis,0.302965237550762,0.1487826813391422,40.0,Safe,percent,False
20,10,Noah Galloway,0.30383064302017476,0.14297558406364144,36.0,Safe,percent,False
21,1,Gary Busey,0.07722194541471496,0.07865558908900289,15.0,Safe,percent,False
21,1,Alexa PenaVega,0.07835584343889364,0.08117496594718396,22.0,Safe,percent,False
21,1,Carlos PenaVega,0.0769153203187176,0.08025693357745886,23.0,Safe,percent,False
21,1,Victor Espinoza,0.07623399768460248,0.07901347209515525,15.0,Safe,percent,False
21,1,Alek Skarlatos,0.07901416089894053,0.07763136371073574,22.0,Safe,percent,False
21,1,Chaka Khan,0.07358819719739286,0.07713071273959883,13.0,Safe,percent,False
21,1,Andy Grammer,0.07716980457604869,0.07847404328091502,21.0,Safe,percent,False
21,1,Tamar Braxton,0.07406537554364528,0.0772894836416929,23.0,Safe,percent,False
21,1,Nick Carter,0.0772625232489771,0.07819802625893382,24.0,Safe,percent,False
21,1,Hayes Grier,0.07594717625094577,0.07998258632814512,21.0,Safe,percent,False
21,1,Bindi Irwin,0.07695481109657569,0.08003979319724994,24.0,Safe,percent,False
21,1,Kim Zolciak-Biermann,0.07896561403400969,0.0792244826044381,12.0,Safe,percent,False
21,1,Paula Deen,0.07830523029653533,0.07987941376648636,15.0,Safe,percent,False
21,2,Gary Busey,0.10581661763721265,0.08885733817710796,16.5,Safe,percent,False
21,2,Alexa PenaVega,0.08365195882040292,0.09133215460122707,23.0,Safe,percent,False
21,2,Carlos PenaVega,0.08382668916030589,0.0915591027595361,22.5,Safe,percent,False
21,2,Victor Espinoza,0.0027527483431184717,0.0044656045252442975,18.5,Eliminated,percent,False
21,2,Alek Skarlatos,0.07563772745823716,0.0776425504150075,22.5,Safe,percent,False
21,2,Chaka Khan,0.09732414165875684,0.08381681350355415,15.0,Eliminated,percent,False
21,2,Andy Grammer,0.07350368888477525,0.08937223038313372,22.0,Safe,percent,False
21,2,Tamar Braxton,0.06455929932159526,0.07483707500428226,24.5,Safe,percent,False
21,2,Nick Carter,0.07434610595269488,0.07968413746387522,22.5,Safe,percent,False
21,2,Hayes Grier,0.07933863757783273,0.09754593538606973,22.5,Safe,percent,False
21,2,Bindi Irwin,0.07253705363460898,0.08592650938478832,24.0,Safe,percent,False
21,2,Kim Zolciak-Biermann,0.08726889691278435,0.08569921351358369,18.5,Safe,percent,False
21,2,Paula Deen,0.09943643463767393,0.10365308257798052,18.5,Safe,percent,False
21,3,Gary Busey,0.13081593623565171,0.11935623130392865,25.0,Safe,percent,False
21,3,Alexa PenaVega,0.10300614695035597,0.11384991547514947,36.0,Safe,percent,False
21,3,Carlos PenaVega,0.10303015016930467,0.1156425823755775,31.0,Safe,percent,False
21,3,Alek Skarlatos,0.09215023368691769,0.10071480262158543,33.0,Safe,percent,False
21,3,Andy Grammer,0.09060921416265419,0.11738501873267304,29.0,Safe,percent,False
21,3,Tamar Braxton,0.08002882115621049,0.09987097280202059,33.0,Safe,percent,False
21,3,Nick Carter,0.0915640517123912,0.1048880544809532,36.0,Safe,percent,False
21,3,Hayes Grier,0.09461271878947822,0.11532391003022058,30.0,Safe,percent,False
21,3,Bindi Irwin,0.08949020871202462,0.10776661572896584,32.0,Safe,percent,False
21,3,Paula Deen,0.12469251842501061,0.1343573259669628,20.0,Safe,percent,False
21,4,Gary Busey,0.013499259368754863,0.011815503957647426,16.0,Eliminated,percent,False
21,4,Alexa PenaVega,0.12875619423294668,0.1357246369704747,21.0,Safe,percent,False
21,4,Carlos PenaVega,0.11992176937993454,0.1190988154409916,25.0,Safe,percent,False
21,4,Alek Skarlatos,0.09690059185410413,0.11810006756684344,24.0,Safe,percent,False
21,4,Andy Grammer,0.10404115698959739,0.1416428130900345,23.0,Safe,percent,False
21,4,Tamar Braxton,0.09478548809223315,0.10572869077903943,27.0,Safe,percent,False
21,4,Nick Carter,0.10709626103709143,0.12244173621282077,27.0,Safe,percent,False
21,4,Hayes Grier,0.09879089576726553,0.1258994312456917,27.0,Safe,percent,False
21,4,Bindi Irwin,0.0805891555672616,0.09729585012756496,28.0,Safe,percent,False
21,4,Paula Deen,0.15561922771081074,0.14211429907071532,18.0,Safe,percent,False
21,5,Alexa PenaVega,0.1305816816049776,0.1422128556774563,40.0,Safe,percent,False
21,5,Carlos PenaVega,0.12071353917181207,0.12826847798304805,39.0,Safe,percent,False
21,5,Alek Skarlatos,0.09888849341039897,0.1279249577871122,29.0,Safe,percent,False
21,5,Andy Grammer,0.10545834021172282,0.1484392403038164,36.0,Safe,percent,False
21,5,Tamar Braxton,0.09626790011215419,0.11270176480500038,29.0,Safe,percent,False
21,5,Nick Carter,0.10782371458325499,0.13025110487462307,35.0,Safe,percent,False
21,5,Hayes Grier,0.09879555195395603,0.1319084441497997,30.0,Safe,percent,False
21,5,Bindi Irwin,0.08197082776888048,0.1065831343709618,37.0,Safe,percent,False
21,5,Paula Deen,0.15949995118284255,0.1555141674530575,26.0,Safe,percent,False
21,6,Alexa PenaVega,0.15861079474395973,0.16696280011466386,30.0,Safe,percent,False
21,6,Carlos PenaVega,0.11847960578934266,0.13984644529076978,38.0,Safe,percent,False
21,6,Alek Skarlatos,0.13419643792606128,0.15566331259997754,30.0,Safe,percent,False
21,6,Andy Grammer,0.14156498060135914,0.1857611443101844,40.0,Safe,percent,False
21,6,Tamar Braxton,0.09564858162623681,0.11985473121238267,40.0,Safe,percent,False
21,6,Nick Carter,0.11068668312692402,0.13280898236682845,39.0,Safe,percent,False
21,6,Hayes Grier,0.1229246311251252,0.16275869500685142,32.0,Safe,percent,False
21,6,Bindi Irwin,0.10946486685261825,0.12774240452357108,40.0,Safe,percent,False
21,6,Paula Deen,0.008423418208373107,0.010416607748079275,24.0,Eliminated,percent,False
21,7,Alexa PenaVega,0.09726275658680938,0.08702005724743132,27.5,Safe,percent,False
21,7,Carlos PenaVega,0.16333074995903285,0.15404564398836973,28.0,Safe,percent,False
21,7,Alek Skarlatos,0.18668971928948652,0.1497250305661931,26.5,Safe,percent,False
21,7,Andy Grammer,0.1748784992962936,0.17377184518399522,28.0,Safe,percent,False
21,7,Tamar Braxton,0.09316577662739102,0.08350392339247441,27.0,Safe,percent,False
21,7,Nick Carter,0.12892143282085192,0.12154812676459334,27.0,Safe,percent,False
21,7,Hayes Grier,0.0014160577819254728,0.005706088886174122,28.0,Eliminated,percent,False
21,7,Bindi Irwin,0.15433500763820923,0.15038872443313378,29.0,Safe,percent,False
21,8,Alexa PenaVega,0.1276429493552157,0.09437879588126546,26.9998,Safe,percent,False
21,8,Carlos PenaVega,0.09764581778185183,0.0752602310109744,28.9998,Safe,percent,False
21,8,Alek Skarlatos,0.2174353446322765,0.1474965406106962,25.0,Safe,percent,False
21,8,Andy Grammer,0.017274561545806446,0.019685387030915925,23.9998,Eliminated,percent,False
21,8,Tamar Braxton,0.12083113448770319,0.09877507561914955,28.0,Safe,percent,False
21,8,Nick Carter,0.16905677028860183,0.16783119253260487,33.0,Safe,percent,False
21,8,Bindi Irwin,0.2501134219085439,0.1451381444492426,28.0,Safe,percent,False
21,9,Alexa PenaVega,0.03387007635109239,0.025192294453710847,30.0,Eliminated,percent,False
21,9,Carlos PenaVega,0.15204976163047748,0.08015072622495392,27.0,Safe,percent,False
21,9,Alek Skarlatos,0.1766710581661942,0.10649396294197808,25.5,Safe,percent,False
21,9,Tamar Braxton,0.21843297196473083,0.13926949700919874,24.5,Safe,percent,False
21,9,Nick Carter,0.22297960893533372,0.1231018683618537,27.5,Safe,percent,False
21,9,Bindi Irwin,0.19599652295217143,0.11693758676461685,30.0,Safe,percent,False
21,10,Carlos PenaVega,0.2167261663031936,0.13622998978572606,31.5,Safe,percent,False
21,10,Alek Skarlatos,0.23540300400292993,0.1352605808468955,28.5,Safe,percent,False
21,10,Nick Carter,0.2937172115158733,0.15414421717519536,27.0,Safe,percent,False
21,10,Bindi Irwin,0.25415361817800236,0.14022607097082684,31.5,Safe,percent,False
21,11,Carlos PenaVega,0.0787273610778356,0.047567373401452284,30.0,Eliminated,percent,False
21,11,Alek Skarlatos,0.2886671729936257,0.13011414728716417,27.999899999999997,Safe,percent,False
21,11,Nick Carter,0.3133853339454798,0.15376472210375058,30.0,Safe,percent,False
21,11,Bindi Irwin,0.31922013198305915,0.141576194358024,30.0,Safe,percent,False
22,1,Mischa Barton,0.08454412469709623,0.08728310758405716,16.0,Safe,percent,False
22,1,Kim Fields,0.08235149523047502,0.08187897341618008,20.0,Safe,percent,False
22,1,Jodie Sweetin,0.08433564871711588,0.08199861150008471,20.0,Safe,percent,False
22,1,Doug Flutie,0.08550883330081083,0.08571768480372023,15.0,Safe,percent,False
22,1,Von Miller,0.08542045634028043,0.08859577003916719,21.0,Safe,percent,False
22,1,Antonio Brown,0.08322265954709994,0.08650479951926282,21.0,Safe,percent,False
22,1,Paige VanZant,0.08007307215416923,0.08211109230943425,21.0,Safe,percent,False
22,1,Geraldo Rivera,0.08497866775078076,0.08564449511390354,13.0,Safe,percent,False
22,1,Nyle DiMarco,0.08151147931496426,0.08519682613521372,23.0,Safe,percent,False
22,1,Ginger Zee,0.08557632138695574,0.08869367608030973,23.0,Safe,percent,False
22,1,Wanya Morris,0.0809073443338395,0.08362379763714144,23.0,Safe,percent,False
22,1,Marla Maples,0.08156989722641127,0.083643472600583,21.0,Safe,percent,False
22,2,Mischa Barton,0.10391301567828667,0.10262125869638192,15.0,Safe,percent,False
22,2,Kim Fields,0.08835182949940129,0.09456734731988443,19.0,Safe,percent,False
22,2,Jodie Sweetin,0.08943274219168137,0.09155972708133972,21.0,Safe,percent,False
22,2,Doug Flutie,0.09305379240467224,0.09867445382930762,20.0,Safe,percent,False
22,2,Von Miller,0.09671851524388438,0.10693547698343354,20.0,Safe,percent,False
22,2,Antonio Brown,0.088877849317008,0.09615769447362267,19.0,Safe,percent,False
22,2,Paige VanZant,0.08547620164338324,0.09092305127944703,24.0,Safe,percent,False
22,2,Geraldo Rivera,0.007281261802206644,0.009531017185970462,13.0,Eliminated,percent,False
22,2,Nyle DiMarco,0.08582444692392384,0.0976026414996435,20.0,Safe,percent,False
22,2,Ginger Zee,0.08429256051776778,0.0919663433116419,21.0,Safe,percent,False
22,2,Wanya Morris,0.0851153185165488,0.09100644878287954,24.0,Safe,percent,False
22,2,Marla Maples,0.09166246626123557,0.09912780533396488,20.0,Safe,percent,False
22,3,Mischa Barton,0.0031080121591951396,0.005279646354776517,18.0,Eliminated,percent,False
22,3,Kim Fields,0.08708294110181211,0.09663328644922409,22.0,Safe,percent,False
22,3,Jodie Sweetin,0.10033372776496732,0.10835203800959303,23.0,Safe,percent,False
22,3,Doug Flutie,0.10370676756567739,0.10529647756879228,20.0,Safe,percent,False
22,3,Von Miller,0.12191685231214189,0.12681047564273404,20.0,Safe,percent,False
22,3,Antonio Brown,0.10366505914374423,0.1113888939011067,20.0,Safe,percent,False
22,3,Paige VanZant,0.09660036143546379,0.10057516085631832,23.0,Safe,percent,False
22,3,Nyle DiMarco,0.10197710417321493,0.11515704311144959,25.0,Safe,percent,False
22,3,Ginger Zee,0.08181091791515023,0.09735627311107697,21.0,Safe,percent,False
