Season,Celebrity,Week,Judge_Score_Total,Num_Judges,Status,Eliminated_Week_Idx,Judge_Share,Judge_Rank,Num_Contestants,Judge_Rank_Norm
19,Lea Thompson,9,35.0,4,Eliminated,9,0.16355140186915887,5.0,6,0.8333333333333334
19,Janel Parrish,9,38.5,4,Safe,11,0.17990654205607476,1.0,6,0.16666666666666666
19,Alfonso Ribeiro,9,38.5,4,Safe,11,0.17990654205607476,1.0,6,0.16666666666666666
19,Tommy Chong,9,28.5,4,Safe,10,0.13317757009345793,6.0,6,1.0
19,Bethany Mota,9,37.0,4,Safe,11,0.17289719626168223,3.0,6,0.5
19,Sadie Robertson,9,36.5,4,Safe,11,0.1705607476635514,4.0,6,0.6666666666666666
19,Janel Parrish,10,39.0,4,Safe,11,0.2136986301369863,1.0,5,0.2
19,Alfonso Ribeiro,10,37.5,4,Safe,11,0.2054794520547945,3.0,5,0.6
19,Tommy Chong,10,31.0,4,Eliminated,10,0.16986301369863013,5.0,5,1.0
19,Bethany Mota,10,38.0,4,Safe,11,0.20821917808219179,2.0,5,0.4
19,Sadie Robertson,10,37.0,4,Safe,11,0.20273972602739726,4.0,5,0.8
19,Janel Parrish,11,38.99980000000001,4,Eliminated,11,0.24946620355267282,3.0,4,0.75
19,Alfonso Ribeiro,11,40.0,4,Eliminated,11,0.25586408499804897,1.0,4,0.25
19,Bethany Mota,11,38.0,4,Eliminated,11,0.24307088074814653,4.0,4,1.0
19,Sadie Robertson,11,39.333200000000005,4,Eliminated,11,0.25159883070113154,2.0,4,0.5
20,Suzanne Somers,1,25.0,4,Safe,5,0.07861635220125786,8.0,12,0.6666666666666666
20,Willow Shields,1,25.0,4,Safe,7,0.07861635220125786,8.0,12,0.6666666666666666
20,Riker Lynch,1,31.0,4,Safe,11,0.09748427672955975,2.0,12,0.16666666666666666
20,Rumer Willis,1,32.0,4,Safe,11,0.10062893081761007,1.0,12,0.08333333333333333
20,Nastia Liukin,1,30.0,4,Safe,9,0.09433962264150944,3.0,12,0.25
20,Michael Sam,1,26.0,4,Safe,4,0.08176100628930817,5.0,12,0.4166666666666667
20,Robert Herjavec,1,28.0,4,Safe,8,0.0880503144654088,4.0,12,0.3333333333333333
20,Charlotte McKinney,1,22.0,4,Safe,3,0.06918238993710692,11.0,12,0.9166666666666666
20,Noah Galloway,1,26.0,4,Safe,11,0.08176100628930817,5.0,12,0.4166666666666667
20,Redfoo,1,22.0,4,Safe,2,0.06918238993710692,11.0,12,0.9166666666666666
20,Patti LaBelle,1,25.0,4,Safe,6,0.07861635220125786,8.0,12,0.6666666666666666
20,Chris Soules,1,26.0,4,Safe,8,0.08176100628930817,5.0,12,0.4166666666666667
20,Suzanne Somers,2,28.0,4,Safe,5,0.08069164265129683,6.0,12,0.5
20,Willow Shields,2,32.0,4,Safe,7,0.09221902017291066,2.0,12,0.16666666666666666
20,Riker Lynch,2,32.0,4,Safe,11,0.09221902017291066,2.0,12,0.16666666666666666
20,Rumer Willis,2,32.0,4,Safe,11,0.09221902017291066,2.0,12,0.16666666666666666
20,Nastia Liukin,2,34.0,4,Safe,9,0.09798270893371758,1.0,12,0.08333333333333333
20,Michael Sam,2,28.0,4,Safe,4,0.08069164265129683,6.0,12,0.5
20,Robert Herjavec,2,28.0,4,Safe,8,0.08069164265129683,6.0,12,0.5
20,Charlotte McKinney,2,26.0,4,Safe,3,0.07492795389048991,11.0,12,0.9166666666666666
20,Noah Galloway,2,27.0,4,Safe,11,0.07780979827089338,10.0,12,0.8333333333333334
20,Redfoo,2,31.0,4,Eliminated,2,0.0893371757925072,5.0,12,0.4166666666666667
20,Patti LaBelle,2,28.0,4,Safe,6,0.08069164265129683,6.0,12,0.5
20,Chris Soules,2,21.0,4,Safe,8,0.06051873198847262,12.0,12,1.0
20,Suzanne Somers,3,25.0,4,Safe,5,0.07987220447284345,8.0,11,0.7272727272727273
20,Willow Shields,3,32.0,4,Safe,7,0.10223642172523961,4.0,11,0.36363636363636365
20,Riker Lynch,3,34.0,4,Safe,11,0.10862619808306709,1.0,11,0.09090909090909091
20,Rumer Willis,3,33.0,4,Safe,11,0.10543130990415335,3.0,11,0.2727272727272727
20,Nastia Liukin,3,34.0,4,Safe,9,0.10862619808306709,1.0,11,0.09090909090909091
20,Michael Sam,3,24.0,4,Safe,4,0.07667731629392971,9.0,11,0.8181818181818182
20,Robert Herjavec,3,29.0,4,Safe,8,0.0926517571884984,6.0,11,0.5454545454545454
20,Charlotte McKinney,3,22.0,4,Eliminated,3,0.07028753993610223,10.0,11,0.9090909090909091
20,Noah Galloway,3,30.0,4,Safe,11,0.09584664536741214,5.0,11,0.45454545454545453
20,Patti LaBelle,3,22.0,4,Safe,6,0.07028753993610223,10.0,11,0.9090909090909091
20,Chris Soules,3,28.0,4,Safe,8,0.08945686900958466,7.0,11,0.6363636363636364
20,Suzanne Somers,4,28.0,4,Safe,5,0.08615384615384615,9.0,10,0.9
20,Willow Shields,4,39.0,4,Safe,7,0.12,1.0,10,0.1
20,Riker Lynch,4,34.0,4,Safe,11,0.10461538461538461,4.0,10,0.4
20,Rumer Willis,4,35.0,4,Safe,11,0.1076923076923077,3.0,10,0.3
20,Nastia Liukin,4,36.0,4,Safe,9,0.11076923076923077,2.0,10,0.2
20,Michael Sam,4,30.0,4,Eliminated,4,0.09230769230769231,7.0,10,0.7
20,Robert Herjavec,4,34.0,4,Safe,8,0.10461538461538461,4.0,10,0.4
20,Noah Galloway,4,32.0,4,Safe,11,0.09846153846153846,6.0,10,0.6
20,Patti LaBelle,4,30.0,4,Safe,6,0.09230769230769231,7.0,10,0.7
20,Chris Soules,4,27.0,4,Safe,8,0.08307692307692308,10.0,10,1.0
20,Suzanne Somers,5,28.0,4,Eliminated,5,0.0989399293286219,5.0,9,0.5555555555555556
20,Willow Shields,5,34.0,4,Safe,7,0.12014134275618374,4.0,9,0.4444444444444444
20,Riker Lynch,5,38.0,4,Safe,11,0.13427561837455831,2.0,9,0.2222222222222222
20,Rumer Willis,5,39.0,4,Safe,11,0.13780918727915195,1.0,9,0.1111111111111111
20,Nastia Liukin,5,38.0,4,Safe,9,0.13427561837455831,2.0,9,0.2222222222222222
20,Robert Herjavec,5,24.0,4,Safe,8,0.08480565371024736,9.0,9,1.0
20,Noah Galloway,5,28.0,4,Safe,11,0.0989399293286219,5.0,9,0.5555555555555556
20,Patti LaBelle,5,27.0,4,Safe,6,0.09540636042402827,7.0,9,0.7777777777777778
20,Chris Soules,5,27.0,4,Safe,8,0.09540636042402827,7.0,9,0.7777777777777778
20,Willow Shields,6,36.5,4,Safe,7,0.12897526501766785,2.0,8,0.25
20,Riker Lynch,6,38.0,4,Safe,11,0.13427561837455831,1.0,8,0.125
20,Rumer Willis,6,35.5,4,Safe,11,0.1254416961130742,4.0,8,0.5
20,Nastia Liukin,6,36.5,4,Safe,9,0.12897526501766785,2.0,8,0.25
20,Robert Herjavec,6,33.5,4,Safe,8,0.11837455830388692,8.0,8,1.0
20,Noah Galloway,6,34.0,4,Safe,11,0.12014134275618374,6.0,8,0.75
20,Patti LaBelle,6,34.0,4,Eliminated,6,0.12014134275618374,6.0,8,0.75
20,Chris Soules,6,35.0,4,Safe,8,0.12367491166077739,5.0,8,0.625
20,Willow Shields,7,39.0,4,Eliminated,7,0.15354330708661418,2.0,7,0.2857142857142857
20,Riker Lynch,7,37.0,4,Safe,11,0.14566929133858267,4.0,7,0.5714285714285714
20,Rumer Willis,7,37.0,4,Safe,11,0.14566929133858267,4.0,7,0.5714285714285714
20,Nastia Liukin,7,41.0,4,Safe,9,0.16141732283464566,1.0,7,0.14285714285714285
20,Robert Herjavec,7,31.0,4,Safe,8,0.1220472440944882,6.0,7,0.8571428571428571
20,Noah Galloway,7,38.0,4,Safe,11,0.14960629921259844,3.0,7,0.42857142857142855
20,Chris Soules,7,31.0,4,Safe,8,0.1220472440944882,6.0,7,0.8571428571428571
20,Riker Lynch,8,39.0,4,Safe,11,0.18439716312056736,2.0,6,0.3333333333333333
20,Rumer Willis,8,40.0,4,Safe,11,0.18912529550827423,1.0,6,0.16666666666666666
20,Nastia Liukin,8,38.0,4,Safe,9,0.17966903073286053,3.0,6,0.5
20,Robert Herjavec,8,31.0,4,Eliminated,8,0.14657210401891252,6.0,6,1.0
20,Noah Galloway,8,31.5,4,Safe,11,0.14893617021276595,5.0,6,0.8333333333333334
20,Chris Soules,8,32.0,4,Eliminated,8,0.15130023640661938,4.0,6,0.6666666666666666
20,Riker Lynch,9,40.0,4,Safe,11,0.25477707006369427,1.0,4,0.25
20,Rumer Willis,9,39.0,4,Safe,11,0.2484076433121019,3.0,4,0.75
20,Nastia Liukin,9,40.0,4,Eliminated,9,0.25477707006369427,1.0,4,0.25
20,Noah Galloway,9,38.0,4,Safe,11,0.24203821656050956,4.0,4,1.0
20,Riker Lynch,10,40.0,4,Safe,11,0.3448275862068966,1.0,3,0.3333333333333333
20,Rumer Willis,10,40.0,4,Safe,11,0.3448275862068966,1.0,3,0.3333333333333333
20,Noah Galloway,10,36.0,4,Safe,11,0.3103448275862069,3.0,3,1.0
21,Gary Busey,1,15.0,3,Safe,4,0.06,9.0,13,0.6923076923076923
21,Alexa PenaVega,1,22.0,3,Safe,9,0.088,5.0,13,0.38461538461538464
21,Carlos PenaVega,1,23.0,3,Safe,11,0.092,3.0,13,0.23076923076923078
21,Victor Espinoza,1,15.0,3,Safe,2,0.06,9.0,13,0.6923076923076923
21,Alek Skarlatos,1,22.0,3,Safe,11,0.088,5.0,13,0.38461538461538464
21,Chaka Khan,1,13.0,3,Safe,2,0.052,12.0,13,0.9230769230769231
21,Andy Grammer,1,21.0,3,Safe,8,0.084,7.0,13,0.5384615384615384
21,Tamar Braxton,1,23.0,3,Safe,11,0.092,3.0,13,0.23076923076923078
21,Nick Carter,1,24.0,3,Safe,11,0.096,1.0,13,0.07692307692307693
21,Hayes Grier,1,21.0,3,Safe,7,0.084,7.0,13,0.5384615384615384
21,Bindi Irwin,1,24.0,3,Safe,11,0.096,1.0,13,0.07692307692307693
21,Kim Zolciak-Biermann,1,12.0,3,Safe,11,0.048,13.0,13,1.0
21,Paula Deen,1,15.0,3,Safe,6,0.06,9.0,13,0.6923076923076923
21,Gary Busey,2,16.5,3,Safe,4,0.06099815157116451,12.0,13,0.9230769230769231
21,Alexa PenaVega,2,23.0,3,Safe,9,0.08502772643253234,3.0,13,0.23076923076923078
21,Carlos PenaVega,2,22.5,3,Safe,11,0.08317929759704251,4.0,13,0.3076923076923077
21,Victor Espinoza,2,18.5,3,Eliminated,2,0.06839186691312385,9.0,13,0.6923076923076923
21,Alek Skarlatos,2,22.5,3,Safe,11,0.08317929759704251,4.0,13,0.3076923076923077
21,Chaka Khan,2,15.0,3,Eliminated,2,0.05545286506469501,13.0,13,1.0
21,Andy Grammer,2,22.0,3,Safe,8,0.08133086876155268,8.0,13,0.6153846153846154
21,Tamar Braxton,2,24.5,3,Safe,11,0.09057301293900184,1.0,13,0.07692307692307693
21,Nick Carter,2,22.5,3,Safe,11,0.08317929759704251,4.0,13,0.3076923076923077
21,Hayes Grier,2,22.5,3,Safe,7,0.08317929759704251,4.0,13,0.3076923076923077
21,Bindi Irwin,2,24.0,3,Safe,11,0.08872458410351201,2.0,13,0.15384615384615385
21,Kim Zolciak-Biermann,2,18.5,3,Safe,11,0.06839186691312385,9.0,13,0.6923076923076923
21,Paula Deen,2,18.5,3,Safe,6,0.06839186691312385,9.0,13,0.6923076923076923
21,Gary Busey,3,25.0,4,Safe,4,0.08196721311475409,9.0,10,0.9
21,Alexa PenaVega,3,36.0,4,Safe,9,0.1180327868852459,1.0,10,0.1
21,Carlos PenaVega,3,31.0,4,Safe,11,0.10163934426229508,6.0,10,0.6
21,Alek Skarlatos,3,33.0,4,Safe,11,0.10819672131147541,3.0,10,0.3
21,Andy Grammer,3,29.0,4,Safe,8,0.09508196721311475,8.0,10,0.8
21,Tamar Braxton,3,33.0,4,Safe,11,0.10819672131147541,3.0,10,0.3
21,Nick Carter,3,36.0,4,Safe,11,0.1180327868852459,1.0,10,0.1
21,Hayes Grier,3,30.0,4,Safe,7,0.09836065573770492,7.0,10,0.7
21,Bindi Irwin,3,32.0,4,Safe,11,0.10491803278688525,5.0,10,0.5
21,Paula Deen,3,20.0,4,Safe,6,0.06557377049180328,10.0,10,1.0
21,Gary Busey,4,16.0,3,Eliminated,4,0.06779661016949153,10.0,10,1.0
21,Alexa PenaVega,4,21.0,3,Safe,9,0.08898305084745763,8.0,10,0.8
21,Carlos PenaVega,4,25.0,3,Safe,11,0.1059322033898305,5.0,10,0.5
21,Alek Skarlatos,4,24.0,3,Safe,11,0.1016949152542373,6.0,10,0.6
21,Andy Grammer,4,23.0,3,Safe,8,0.09745762711864407,7.0,10,0.7
21,Tamar Braxton,4,27.0,3,Safe,11,0.11440677966101695,2.0,10,0.2
21,Nick Carter,4,27.0,3,Safe,11,0.11440677966101695,2.0,10,0.2
21,Hayes Grier,4,27.0,3,Safe,7,0.11440677966101695,2.0,10,0.2
21,Bindi Irwin,4,28.0,3,Safe,11,0.11864406779661017,1.0,10,0.1
21,Paula Deen,4,18.0,3,Safe,6,0.07627118644067797,9.0,10,0.9
21,Alexa PenaVega,5,40.0,4,Safe,9,0.132890365448505,1.0,9,0.1111111111111111
21,Carlos PenaVega,5,39.0,4,Safe,11,0.12956810631229235,2.0,9,0.2222222222222222
21,Alek Skarlatos,5,29.0,4,Safe,11,0.09634551495016612,7.0,9,0.7777777777777778
21,Andy Grammer,5,36.0,4,Safe,8,0.11960132890365449,4.0,9,0.4444444444444444
21,Tamar Braxton,5,29.0,4,Safe,11,0.09634551495016612,7.0,9,0.7777777777777778
21,Nick Carter,5,35.0,4,Safe,11,0.11627906976744186,5.0,9,0.5555555555555556
21,Hayes Grier,5,30.0,4,Safe,7,0.09966777408637874,6.0,9,0.6666666666666666
21,Bindi Irwin,5,37.0,4,Safe,11,0.12292358803986711,3.0,9,0.3333333333333333
21,Paula Deen,5,26.0,4,Safe,6,0.08637873754152824,9.0,9,1.0
21,Alexa PenaVega,6,30.0,4,Safe,9,0.09584664536741214,7.0,9,0.7777777777777778
21,Carlos PenaVega,6,38.0,4,Safe,11,0.12140575079872204,5.0,9,0.5555555555555556
21,Alek Skarlatos,6,30.0,4,Safe,11,0.09584664536741214,7.0,9,0.7777777777777778
21,Andy Grammer,6,40.0,4,Safe,8,0.12779552715654952,1.0,9,0.1111111111111111
21,Tamar Braxton,6,40.0,4,Safe,11,0.12779552715654952,1.0,9,0.1111111111111111
21,Nick Carter,6,39.0,4,Safe,11,0.12460063897763578,4.0,9,0.4444444444444444
21,Hayes Grier,6,32.0,4,Safe,7,0.10223642172523961,6.0,9,0.6666666666666666
21,Bindi Irwin,6,40.0,4,Safe,11,0.12779552715654952,1.0,9,0.1111111111111111
21,Paula Deen,6,24.0,4,Eliminated,6,0.07667731629392971,9.0,9,1.0
21,Alexa PenaVega,7,27.5,3,Safe,9,0.1244343891402715,5.0,8,0.625
21,Carlos PenaVega,7,28.0,3,Safe,11,0.12669683257918551,2.0,8,0.25
21,Alek Skarlatos,7,26.5,3,Safe,11,0.11990950226244344,8.0,8,1.0
21,Andy Grammer,7,28.0,3,Safe,8,0.12669683257918551,2.0,8,0.25
21,Tamar Braxton,7,27.0,3,Safe,11,0.12217194570135746,6.0,8,0.75
21,Nick Carter,7,27.0,3,Safe,11,0.12217194570135746,6.0,8,0.75
21,Hayes Grier,7,28.0,3,Eliminated,7,0.12669683257918551,2.0,8,0.25
21,Bindi Irwin,7,29.0,3,Safe,11,0.13122171945701358,1.0,8,0.125
21,Alexa PenaVega,8,26.9998,3,Safe,9,0.13917465724120795,5.0,7,0.7142857142857143
21,Carlos PenaVega,8,28.9998,3,Safe,11,0.14948396747618806,2.0,7,0.2857142857142857
21,Alek Skarlatos,8,25.0,3,Safe,11,0.12886637793725134,6.0,7,0.8571428571428571
21,Andy Grammer,8,23.9998,3,Eliminated,8,0.1237106918887378,7.0,7,1.0
21,Tamar Braxton,8,28.0,3,Safe,11,0.1443303432897215,3.0,7,0.42857142857142855
21,Nick Carter,8,33.0,3,Safe,11,0.17010361887717176,1.0,7,0.14285714285714285
21,Bindi Irwin,8,28.0,3,Safe,11,0.1443303432897215,3.0,7,0.42857142857142855
21,Alexa PenaVega,9,30.0,3,Eliminated,9,0.182370820668693,1.0,6,0.16666666666666666
21,Carlos PenaVega,9,27.0,3,Safe,11,0.1641337386018237,4.0,6,0.6666666666666666
21,Alek Skarlatos,9,25.5,3,Safe,11,0.15501519756838905,5.0,6,0.8333333333333334
21,Tamar Braxton,9,24.5,3,Safe,11,0.14893617021276595,6.0,6,1.0
21,Nick Carter,9,27.5,3,Safe,11,0.16717325227963525,3.0,6,0.5
21,Bindi Irwin,9,30.0,3,Safe,11,0.182370820668693,1.0,6,0.16666666666666666
21,Carlos PenaVega,10,31.5,3,Safe,11,0.26582278481012656,1.0,4,0.25
21,Alek Skarlatos,10,28.5,3,Safe,11,0.24050632911392406,3.0,4,0.75
21,Nick Carter,10,27.0,3,Safe,11,0.22784810126582278,4.0,4,1.0
21,Bindi Irwin,10,31.5,3,Safe,11,0.26582278481012656,1.0,4,0.25
21,Carlos PenaVega,11,30.0,3,Eliminated,11,0.25423750359110475,1.0,4,0.25
21,Alek Skarlatos,11,27.999899999999997,3,Eliminated,11,0.23728748922668577,4.0,4,1.0
21,Nick Carter,11,30.0,3,Eliminated,11,0.25423750359110475,1.0,4,0.25
21,Bindi Irwin,11,30.0,3,Eliminated,11,0.25423750359110475,1.0,4,0.25
22,Mischa Barton,1,16.0,3,Safe,3,0.06751054852320675,10.0,12,0.8333333333333334
22,Kim Fields,1,20.0,3,Safe,7,0.08438818565400844,8.0,12,0.6666666666666666
22,Jodie Sweetin,1,20.0,3,Safe,8,0.08438818565400844,8.0,12,0.6666666666666666
22,Doug Flutie,1,15.0,3,Safe,6,0.06329113924050633,11.0,12,0.9166666666666666
22,Von Miller,1,21.0,3,Safe,7,0.08860759493670886,4.0,12,0.3333333333333333
22,Antonio Brown,1,21.0,3,Safe,9,0.08860759493670886,4.0,12,0.3333333333333333
22,Paige VanZant,1,21.0,3,Safe,11,0.08860759493670886,4.0,12,0.3333333333333333
22,Geraldo Rivera,1,13.0,3,Safe,2,0.05485232067510549,12.0,12,1.0
22,Nyle DiMarco,1,23.0,3,Safe,11,0.0970464135021097,1.0,12,0.08333333333333333
22,Ginger Zee,1,23.0,3,Safe,11,0.0970464135021097,1.0,12,0.08333333333333333
22,Wanya Morris,1,23.0,3,Safe,9,0.0970464135021097,1.0,12,0.08333333333333333
22,Marla Maples,1,21.0,3,Safe,4,0.08860759493670886,4.0,12,0.3333333333333333
22,Mischa Barton,2,15.0,3,Safe,3,0.0635593220338983,11.0,12,0.9166666666666666
22,Kim Fields,2,19.0,3,Safe,7,0.08050847457627118,9.0,12,0.75
22,Jodie Sweetin,2,21.0,3,Safe,8,0.08898305084745763,3.0,12,0.25
22,Doug Flutie,2,20.0,3,Safe,6,0.0847457627118644,5.0,12,0.4166666666666667
22,Von Miller,2,20.0,3,Safe,7,0.0847457627118644,5.0,12,0.4166666666666667
22,Antonio Brown,2,19.0,3,Safe,9,0.08050847457627118,9.0,12,0.75
22,Paige VanZant,2,24.0,3,Safe,11,0.1016949152542373,1.0,12,0.08333333333333333
22,Geraldo Rivera,2,13.0,3,Eliminated,2,0.05508474576271186,12.0,12,1.0
22,Nyle DiMarco,2,20.0,3,Safe,11,0.0847457627118644,5.0,12,0.4166666666666667
22,Ginger Zee,2,21.0,3,Safe,11,0.08898305084745763,3.0,12,0.25
22,Wanya Morris,2,24.0,3,Safe,9,0.1016949152542373,1.0,12,0.08333333333333333
22,Marla Maples,2,20.0,3,Safe,4,0.0847457627118644,5.0,12,0.4166666666666667
22,Mischa Barton,3,18.0,3,Eliminated,3,0.0759493670886076,11.0,11,1.0
22,Kim Fields,3,22.0,3,Safe,7,0.09282700421940929,5.0,11,0.45454545454545453
22,Jodie Sweetin,3,23.0,3,Safe,8,0.0970464135021097,3.0,11,0.2727272727272727
22,Doug Flutie,3,20.0,3,Safe,6,0.08438818565400844,8.0,11,0.7272727272727273
22,Von Miller,3,20.0,3,Safe,7,0.08438818565400844,8.0,11,0.7272727272727273
22,Antonio Brown,3,20.0,3,Safe,9,0.08438818565400844,8.0,11,0.7272727272727273
22,Paige VanZant,3,23.0,3,Safe,11,0.0970464135021097,3.0,11,0.2727272727272727
22,Nyle DiMarco,3,25.0,3,Safe,11,0.10548523206751055,1.0,11,0.09090909090909091
22,Ginger Zee,3,21.0,3,Safe,11,0.08860759493670886,6.0,11,0.5454545454545454
22,Wanya Morris,3,24.0,3,Safe,9,0.10126582278481013,2.0,11,0.18181818181818182
22,Marla Maples,3,21.0,3,Safe,4,0.08860759493670886,6.0,11,0.5454545454545454
22,Kim Fields,4,32.0,4,Safe,7,0.10031347962382445,6.0,10,0.6
22,Jodie Sweetin,4,27.0,4,Safe,8,0.08463949843260188,9.0,10,0.9
22,Doug Flutie,4,24.0,4,Safe,6,0.07523510971786834,10.0,10,1.0
22,Von Miller,4,32.0,4,Safe,7,0.10031347962382445,6.0,10,0.6
22,Antonio Brown,4,35.0,4,Safe,9,0.109717868338558,3.0,10,0.3
22,Paige VanZant,4,36.0,4,Safe,11,0.11285266457680251,1.0,10,0.1
22,Nyle DiMarco,4,34.0,4,Safe,11,0.10658307210031348,5.0,10,0.5
22,Ginger Zee,4,36.0,4,Safe,11,0.11285266457680251,1.0,10,0.1
22,Wanya Morris,4,35.0,4,Safe,9,0.109717868338558,3.0,10,0.3
22,Marla Maples,4,28.0,4,Eliminated,4,0.0877742946708464,8.0,10,0.8
22,Kim Fields,5,28.0,4,Safe,7,0.10144927536231885,7.0,9,0.7777777777777778
22,Jodie Sweetin,5,35.0,4,Safe,8,0.12681159420289856,2.0,9,0.2222222222222222
22,Doug Flutie,5,28.0,4,Safe,6,0.10144927536231885,7.0,9,0.7777777777777778
22,Von Miller,5,29.0,4,Safe,7,0.10507246376811594,6.0,9,0.6666666666666666
22,Antonio Brown,5,26.0,4,Safe,9,0.09420289855072464,9.0,9,1.0
22,Paige VanZant,5,31.0,4,Safe,11,0.11231884057971014,4.0,9,0.4444444444444444
22,Nyle DiMarco,5,37.0,4,Safe,11,0.13405797101449277,1.0,9,0.1111111111111111
22,Ginger Zee,5,32.0,4,Safe,11,0.11594202898550725,3.0,9,0.3333333333333333
22,Wanya Morris,5,30.0,4,Safe,9,0.10869565217391304,5.0,9,0.5555555555555556
22,Kim Fields,6,24.0,3,Safe,7,0.10572687224669604,6.0,9,0.6666666666666666
22,Jodie Sweetin,6,25.0,3,Safe,8,0.11013215859030837,4.0,9,0.4444444444444444
22,Doug Flutie,6,21.0,3,Eliminated,6,0.09251101321585903,9.0,9,1.0
22,Von Miller,6,24.0,3,Safe,7,0.10572687224669604,6.0,9,0.6666666666666666
22,Antonio Brown,6,27.0,3,Safe,9,0.11894273127753303,3.0,9,0.3333333333333333
22,Paige VanZant,6,28.0,3,Safe,11,0.12334801762114538,2.0,9,0.2222222222222222
22,Nyle DiMarco,6,25.0,3,Safe,11,0.11013215859030837,4.0,9,0.4444444444444444
22,Ginger Zee,6,24.0,3,Safe,11,0.10572687224669604,6.0,9,0.6666666666666666
22,Wanya Morris,6,29.0,3,Safe,9,0.1277533039647577,1.0,9,0.1111111111111111
22,Kim Fields,7,26.0,3,Eliminated,7,0.12149532710280374,5.0,8,0.625
22,Jodie Sweetin,7,25.5,3,Safe,8,0.1191588785046729,8.0,8,1.0
22,Von Miller,7,26.0,3,Eliminated,7,0.12149532710280374,5.0,8,0.625
22,Antonio Brown,7,26.0,3,Safe,9,0.12149532710280374,5.0,8,0.625
22,Paige VanZant,7,27.5,3,Safe,11,0.12850467289719625,2.0,8,0.25
22,Nyle DiMarco,7,28.0,3,Safe,11,0.1308411214953271,1.0,8,0.125
22,Ginger Zee,7,27.5,3,Safe,11,0.12850467289719625,2.0,8,0.25
22,Wanya Morris,7,27.5,3,Safe,9,0.12850467289719625,2.0,8,0.25
22,Jodie Sweetin,8,30.0,3,Eliminated,8,0.17751479289940827,1.0,6,0.16666666666666666
22,Antonio Brown,8,27.0,3,Safe,9,0.15976331360946747,5.0,6,0.8333333333333334
22,Paige VanZant,8,28.0,3,Safe,11,0.16568047337278108,4.0,6,0.6666666666666666
22,Nyle DiMarco,8,29.0,3,Safe,11,0.17159763313609466,3.0,6,0.5
22,Ginger Zee,8,30.0,3,Safe,11,0.17751479289940827,1.0,6,0.16666666666666666
22,Wanya Morris,8,25.0,3,Safe,9,0.14792899408284024,6.0,6,1.0
22,Antonio Brown,9,27.5,3,Eliminated,9,0.1916376306620209,5.0,5,1.0
22,Paige VanZant,9,29.5,3,Safe,11,0.20557491289198607,2.0,5,0.4
22,Nyle DiMarco,9,28.5,3,Safe,11,0.1986062717770035,3.0,5,0.6
22,Ginger Zee,9,28.0,3,Safe,11,0.1951219512195122,4.0,5,0.8
22,Wanya Morris,9,30.0,3,Eliminated,9,0.20905923344947736,1.0,5,0.2
22,Paige VanZant,10,29.666600000000003,3,Safe,11,0.340996970101012,1.0,3,0.3333333333333333
22,Nyle DiMarco,10,28.9998,3,Safe,11,0.3333325670462853,2.0,3,0.6666666666666666
22,Ginger Zee,10,28.333199999999998,3,Safe,11,0.32567046285270274,3.0,3,1.0
23,Jake T. Austin,1,22.0,4,Safe,2,0.06666666666666667,11.0,13,0.8461538461538461
23,Maureen McCormick,1,22.0,4,Safe,7,0.06666666666666667,11.0,13,0.8461538461538461
23,Marilu Henner,1,27.0,4,Safe,9,0.08181818181818182,3.0,13,0.23076923076923078
23,Ryan Lochte,1,24.0,4,Safe,8,0.07272727272727272,9.0,13,0.6923076923076923
23,Calvin Johnson Jr.,1,26.0,4,Safe,11,0.07878787878787878,5.0,13,0.38461538461538464
23,Laurie Hernandez,1,31.0,4,Safe,11,0.09393939393939393,1.0,13,0.07692307692307693
23,Amber Rose,1,24.0,4,Safe,6,0.07272727272727272,9.0,13,0.6923076923076923
23,Rick Perry,1,20.0,4,Safe,3,0.06060606060606061,13.0,13,1.0
23,James Hinchcliffe,1,31.0,4,Safe,11,0.09393939393939393,1.0,13,0.07692307692307693
23,Babyface,1,26.0,4,Safe,4,0.07878787878787878,5.0,13,0.38461538461538464
23,Vanilla Ice,1,25.0,4,Safe,4,0.07575757575757576,7.0,13,0.5384615384615384
23,Jana Kramer,1,27.0,4,Safe,11,0.08181818181818182,3.0,13,0.23076923076923078
23,Terra Jole,1,25.0,4,Safe,10,0.07575757575757576,7.0,13,0.5384615384615384
23,Jake T. Austin,2,24.0,4,Eliminated,2,0.06818181818181818,10.0,13,0.7692307692307693
23,Maureen McCormick,2,26.0,4,Safe,7,0.07386363636363637,8.0,13,0.6153846153846154
23,Marilu Henner,2,27.0,4,Safe,9,0.07670454545454546,7.0,13,0.5384615384615384
23,Ryan Lochte,2,24.0,4,Safe,8,0.06818181818181818,10.0,13,0.7692307692307693
23,Calvin Johnson Jr.,2,28.0,4,Safe,11,0.07954545454545454,6.0,13,0.46153846153846156
23,Laurie Hernandez,2,32.0,4,Safe,11,0.09090909090909091,1.0,13,0.07692307692307693
23,Amber Rose,2,24.0,4,Safe,6,0.06818181818181818,10.0,13,0.7692307692307693
23,Rick Perry,2,22.0,4,Safe,3,0.0625,13.0,13,1.0
23,James Hinchcliffe,2,29.0,4,Safe,11,0.08238636363636363,4.0,13,0.3076923076923077
23,Babyface,2,30.0,4,Safe,4,0.08522727272727272,3.0,13,0.23076923076923078
23,Vanilla Ice,2,26.0,4,Safe,4,0.07386363636363637,8.0,13,0.6153846153846154
